Colon	norm1	norm2	norm3	norm4	norm5	norm6	norm7	norm8	norm9	norm10	norm11	norm12	norm13	norm14	norm15	norm16	norm17	norm18	norm19	norm20	norm21	norm22	tumor1	tumor2	tumor3	tumor4	tumor5	tumor6	tumor7	tumor8	tumor9	tumor10	tumor11	tumor12	tumor13	tumor14	tumor15	tumor16	tumor17	tumor18	tumor19	tumor20	tumor21	tumor22	tumor23	tumor24	tumor25	tumor26	tumor27	tumor28	tumor29	tumor30	tumor31	tumor32	tumor33	tumor34	tumor35	tumor36	tumor37	tumor38	tumor39	tumor40
Gene1660	89.185	48.7875	33.9225	62.77625	97.2075	125.77875	39.86375	21.5375	68.5075	47.2675	116.1525	14.10875	36.24125	159.73875	289.45875	233.10375	52.305	80.74625	102.135	65.6975	110.33625	102.455	11.47875	35.715	47.06125	59.51	67.6425	81.615	109.2875	153.90625	47.2175	67.20875	67.245	79.9575	45.8875	60.57875	138.785	24.6225	51.7475	73.8675	30.98875	73.04875	45.2725	287.21375	244.755	332.2975	160.05875	43.955	118.75375	14.3325	41.13375	167.0675	47.175	39.35375	33.2975	98.66125	30.725	21.85375	34.405	56.58875	52.5575	190.97625
Gene1661	94.16974	70.26711	50.88026	121.26316	221.12237	93.53026	67.67368	27.27763	40.17763	80.80526	262.72763	21.26842	130.49868	181.58684	344.05789	387.33158	103.72895	117.04079	184.93289	492.21579	185.89342	104.01316	61.42237	97.31053	156.91053	174.84211	117.16974	134.81447	847.94211	626.48026	195.88289	210.40263	199.34737	180.58158	116.5	126.66579	447.94868	58.89211	78.15263	121.61316	68.25395	73.29211	370.61579	972.69342	392.75263	402.03026	286.12368	60.52105	129.88289	11.46184	53.44342	96.01316	68.32763	37.45	101.48816	131.08684	108.71184	123.00395	78.92368	275.92763	410.3	637.09211
Gene1662	146.61625	83.92625	41.17125	34.58	76.31	137.73375	53.3025	57.66375	29.565	29.8075	78.47875	11.45875	90.94	99.00625	86.2075	148.52375	81.885	128.9275	161.88625	74.1875	117.125	86.8025	36.51625	68.75875	107.98375	78.89125	69.925	200.32375	147.74875	167.33625	146.31375	28.705	56.2775	156.8825	71.8675	83.87375	190.1275	72.48625	74.62375	130.88875	130.86625	61.22875	72.815	156.8425	188.895	177.6725	268.1725	90.7875	87.47375	21.30875	153.65625	130.515	120.95625	38.85125	49.12	83.0225	68.97	115.4575	84.3625	121.90375	97.1875	96.73125
Gene1663	138.15375	208.62625	62.35	53.1125	108.75875	474.375	67.70625	65.43	11.63125	31.96375	218.68125	11.43875	96.9475	261.43	330.27	521.0825	105.17	21.43875	275.1875	351.86	290.35125	282.33875	49.91125	160.02	113.85125	133.22625	118.45375	178.1675	199.4775	226.33875	327.68875	41.90125	55.52	254.97125	61.61375	96.02875	232.51375	23.4675	66.8825	148.76125	262.93125	122.87625	86.05375	116.56625	642.18	266.20125	390.46875	64.9	156.68375	23.69	58.1475	101.36125	105.56	73.865	72.8025	238.32125	840.38125	101.0625	94.33	115.645	255.295	65.81
Gene1664	96.01125	135.14625	129.69125	123.2275	162.38375	252.42125	89.73625	27.50625	38.80875	63.01625	145.8525	11.4275	182.6175	102.48375	363.02	194.74625	386.7175	36.9925	284.195	129.31375	155.06375	297.9575	72.8575	116.9825	95.715	29.47625	41.69625	66.26875	70.14375	87.68625	216.79375	152.15	96.965	88.96875	88.4625	74.80875	47.36125	54.375	78.8725	259.96125	96.63375	42.78375	190.44	183.62	245.54875	235.21125	175.45875	47.63875	111.3425	51.87125	46.89	183.86375	127.43	51.53	84.37625	184.2275	285.27	42.96625	110.00875	14.41875	65.85	167.16375
Gene1665	254.94375	70.76375	89.40125	64.26625	111.63875	347.195	39.4075	13.04625	33.3725	78.59625	244.44	11.42375	119.0525	461.11375	674.57375	329.16875	186.52125	187.47375	229.7825	232.835	381.4375	270.65125	40.425	45.505	125.56	61.41125	78.05625	202.985	204.66125	138.94375	202.08125	162.66875	125.29625	107.5175	104.90625	70.58875	166.49625	54.76875	78.1975	315.50125	113.8375	82.6425	187.0825	351.7725	427.93625	492.765	240.95875	122.65	354.455	31.99875	17.245	321.09625	81.99875	44.2475	16.53875	215.26875	146.64875	126.28	269.12875	177.42875	179.5875	503.0725
Gene1666	254.205	107.21875	23.99375	57.64125	62.015	201.5575	46.59	155.4375	11.41625	13.38375	198.1375	11.97	159.245	138.53625	244.32	197.52875	99.28375	115.9125	259.95625	165.98625	145.73875	164.07	28.52375	45.9175	217.7	217.42125	127.45625	472.99375	348.815	265.85375	298.4525	70.24375	94.84625	276.825	205.65	150.91	186.795	187.34875	93.1075	229.1675	284.94	94.1625	182.78625	201.35125	426.9375	270.19	419.74875	201.4825	95.4875	26.0425	229.66125	224.1225	297.6125	105.4825	87.18375	104.6625	152.7625	198.7225	225.81375	239.0925	156.3725	118.465
Gene1667	1205.3663	855.2975	1136.1162	1670.9787	2261.7088	1334.5338	1146.5075	1579.5912	1337.8562	900.50875	1045.8212	361.11	892.35	1803.8837	1749.5988	1442.6188	509.9075	1438.6325	1560.3562	193.54	1235.7487	878.74	983.315	29.92	3238.375	460.29	777.27125	1189.985	1963.9538	1623.8287	1862.5688	641.21125	1814.9412	1105.4075	1022.625	1185.8338	465.3375	2195.3137	1281.59	1452.7475	790.0525	1138.2338	2434.6775	4047.3425	1676.4688	3635.8588	4564.9075	584.29875	371.39	744.4425	3033.2775	3937.9088	2270.4575	868.3175	536.82375	1450.8113	11.38875	647.1925	1358.4512	1103.3412	253.49625	1635.4075
Gene1668	160.22976	150.50476	95.93571	110.65357	182.13571	149.09405	89.80833	110.9881	63.47738	145.0131	173.5869	38.29762	67.10833	83.77024	89.78333	121.73571	135.05714	156.05238	98.28571	90.74286	110.80119	116.68214	67.50952	194.25238	16.60833	30.05	37.94405	77.14405	92.25	60.29762	60.88452	25.15	15.28095	64.60476	36.09286	11.3881	93.62738	22.61071	122.16905	73.14167	18.56905	111.58452	207.66667	89.01548	114.30595	57.70357	95.1869	136.675	41.33929	59.98452	128.61548	105.35595	42.83571	136.37619	133.19643	30.0619	90.93452	19.03691	150.15	158.225	83.39762	90.99881
Gene1669	92.01625	36.5275	82.9375	60.0625	88.2475	83.79	63.66	24.305	29.7325	106.0275	63.2225	11.38375	116.09625	282.50625	193.88875	156.44625	245.12625	70.54875	307.95625	180.685	137.46375	142.3175	26.60375	35.40875	188.37125	192.965	108.44875	287.66125	254.6025	157.84	137.05625	128.19375	189.27375	359.54625	154.02375	254.95375	109.79875	310.845	70.455	307.19375	82.03	83.91625	153.7525	232.27375	262.62125	525.20375	296.04875	103.88375	91.995	61.9225	218.6775	577.27625	246.39125	83.4975	76.30125	210.41875	62.9925	67.1825	162.0875	36.03	70.50875	249.95375
Gene1670	128.70833	502.475	188.52917	216.31042	247.02708	913.06042	268.08958	127.93542	82.8	204.975	298.60417	45.19375	11.37708	209.10625	548.69167	134.4	135.07083	41.95833	203.50417	37.32917	101.60208	280.31667	23.40833	304.63542	400.22708	61.69167	119.175	76.69375	264.9875	125.37292	176.38958	112.59583	241.22917	241.31875	123.33333	87.71667	221.32917	29.89583	267.2375	90.33958	57.35625	240.36458	54.21875	244.3875	546.76667	375.59792	298.8875	84.87917	107.88542	49.37292	79.825	140.84167	88.05417	64.11458	139.37708	208.46042	179.76042	34.225	138.4375	94.81458	144.3125	404.44792
Gene1671	23.74	35.95875	33.9725	56.91875	28.7675	45.1	11.37625	28.00875	39.7575	31.6975	30.57875	171.4525	36.8675	40.33875	76.9875	55.2	238.58625	97.92	113.91375	645.99375	117.6025	567.13125	1528.4062	306.30875	76.125	169.1375	213.6275	370.04	114.92375	326.42625	311.4375	186.2775	131.65875	412.135	284.14625	1178.9188	75.81375	1007.5262	120.72	227.70625	80.73875	2076.9025	93.3575	1813.4562	170.11875	737.695	270.19625	75.95	62.7375	148.04125	599.6975	247.52625	390.31125	222.55875	391.355	249.15125	117.185	104.78125	124.91875	210.90125	519.08125	175.55125
Gene1672	249.5775	233.1175	38.1525	72.62625	118.695	341.12375	125.415	148.67125	59.34	41.1025	236.73125	29.41	201.10375	266.82125	245.06875	287.48125	168.4175	100.2225	279.3825	31.495	289.95375	185.095	11.3575	58.16875	105.5425	95.5725	83	152.69375	145.48	101.6325	58.34625	16.26375	63.12375	121.80375	71.335	38.1675	61.97625	71.58125	67.5125	129.19	141.93875	108.9425	120.6625	100.17625	374.99	98.36375	303.01375	157.83375	162.37875	39.11875	107.38375	238.43125	174.24125	80.79125	42.61	152.8	105.4525	88.0025	90.3125	116.2975	74.5375	68.00625
Gene1673	56.6825	70.08625	19.90375	29.06875	52.64125	54.45875	58.4625	48.78625	18.34625	27.6025	88.01875	12.68125	57.21	101.94375	127.10625	71.03875	96.08625	73.08125	98.24375	49.27875	55.6125	28.73625	18.85125	51.56625	73.81625	32.9875	37.95625	68.205	101.46375	67.6475	134.88	13.3975	13.8525	61.075	17.84625	18.2475	142.78	14.75625	83.27875	41.12625	49.26625	78.605	83.765	77.675	143.8125	55.685	99.5775	47.84375	43.585	11.35625	94.7325	59.24125	100.10625	40.69375	23.77375	24.96375	77.5025	27.45625	65.815	44.87375	48.61	33.035
Gene1674	158.12976	166.3131	30.79524	80.06786	53.84524	187.76071	67.36667	112.03214	25.00595	43.38452	87.67262	17.46786	114.9381	96.70595	242.72857	208.6869	174.95476	45.68809	201.76667	28.67857	110.15	116.8631	11.69405	132.85	26.24643	24.20119	39.99762	81.08809	54.8869	50.47976	50.71667	26.66905	27.10357	63.25119	21.5619	11.32381	76.14881	17.17143	81.14167	73.58571	36.93809	37.58214	104.19643	118.34048	242.98452	25.56905	83.40714	51.22143	108.35714	24.72619	60.99881	61.69286	63.37976	16.68214	38.95714	66.15	100.23571	13.64881	18.09405	45.27024	55.78809	33.32143
Gene1675	120.19625	63.345	21.78625	47.68125	21.54125	85.8175	49.20875	46.3	22.79125	39.6525	73.27875	11.31375	18.27875	149.0625	157.77	66.02625	69.13125	205.84375	49.85	163.86375	126.30875	72.0325	44.665	60.00125	115.4775	166.71125	128.8725	94.91375	169.58	605.39125	96.65	81.26625	185.3775	139.62625	113.3525	186.805	121.2225	105.21625	32.06375	207.66875	31.4775	152.7925	110.2	775.10625	180.67	416.47375	415.95875	79.81	104.92625	18.95125	120.69	243.78875	93.09	71.46	23.14875	56.56125	40.82125	48.09375	188.605	142.81625	341.555	262.54875
Gene1676	223.355	16.79875	23.0975	29.49	145.15125	79.79	70.03125	37.73125	54.60625	53.4175	188.9075	28.1175	186.51	94.18875	389.4325	178.78	178.77125	69.835	103.6875	17.505	194.52375	130.0225	59.68375	11.29125	72.6175	76.105	78.44875	104.955	219.1275	111.79	125.9925	95.26875	51.59875	84.705	96.295	50.65625	41.33	104.80875	67.77	144.96125	39.8975	15.885	79.34375	197.325	431.85875	271.79625	204.385	91.18375	43.95625	36.54	100.16125	146.9425	71.75125	41.5625	65.88125	108.87375	23.52875	28.91	70.62	93.9275	98.4725	196.5725
Gene1677	121.95125	87.55375	132.69875	172.5075	184.8	122.03875	74.76125	114.705	39.03625	208.88125	128.25625	14.415	85.375	144.91625	198.69125	162.485	94.59125	36.9925	202.81375	71.62125	77.61125	122.0375	31.815	88.64125	133.77375	65.8275	62.0025	188.81125	397.2075	319.72375	213.28625	119.9675	136.19125	155.395	90.19375	109.47625	329.87875	109.9925	159.65	65.31625	56.3875	124.8125	231.17625	196.6075	166.61625	186.95375	238.87375	102.4075	47.30125	25.48875	423.43875	165.6075	147.00875	143.75375	109.37125	51.225	68.19375	11.27625	59.58375	117.055	97.32375	285.58375
Gene1678	91.82976	61.76548	76.14762	124.77619	143.79286	149.34881	107.31667	109.20595	64.21191	135.5119	109.59048	11.26905	148.42976	185.15238	249.31429	156.10952	305.65357	164.59524	164.3131	137.60119	122.73929	160.70238	79.08214	49.73333	216.02024	79.14762	70.83452	217.02976	132.88095	214.3369	201.24405	90.28691	187.7869	261.3119	148.92024	227.63095	98.05714	239.2369	88.88214	181.92381	73.85952	74.21191	97.99762	334.22976	255.37857	388.76548	541.81667	115.46786	114.52024	33.82738	175.69167	395.41071	182.12143	116.00357	129.76071	153.03452	92.91786	92.34167	228.9369	82.71309	111.475	347.81548
Gene1679	113.3775	120.47	11.215	52.10625	54.13875	102.04375	40.55125	26.88375	43.805	29.40125	98.845	18.505	59.9575	117.24	332.51625	95.80875	85.18375	166.28875	91.92625	43.83875	106.80125	54.1725	39.19125	31.6875	188.65875	158.545	174.3175	150.4375	342.815	381.3075	216.1175	160.16375	319.79875	137.13125	294.44375	185.00875	123.36875	108.1675	72.1925	283.96	44.57875	143.59	64.96375	957.59375	366.4925	628.735	312.76	136.09625	109.10125	92.0225	139.6	147.78	81.72625	50.75875	24.68	100.55	41.8875	36.3	148.955	204.4075	162.08	278.2575
Gene1680	126.48333	155.43333	16.47833	48.35167	104.18167	190.86333	39.41167	26.07	34.98833	20.36167	87.19667	11.20167	261.955	612.935	269.185	1287.3117	418.59333	519.27167	190.52833	133.295	210.80667	191.015	15.81333	75.24167	309.63667	117.88833	610.31667	340.885	323.525	856.725	630.13167	128.56333	303.36667	146.11	204.55	367.565	329.73	122.39833	127.525	316.995	297.12333	165.49833	154.29333	1955.0267	1476.8383	889.02833	425.17167	172.80833	513.46	63.06167	169.14667	1008.77	357.64167	62.23167	34.505	180.59167	243.80667	225.18	222.01667	183.04667	165.20167	67.865
Gene1681	84.0131	28.30952	15.12024	58.11667	69.59167	159.9	40.41071	36.54405	56.02143	40.60714	77.82619	27.93095	37.76905	220.12143	350.275	238.84286	30.01548	107.08214	61.31667	51.27619	148.92143	58.14881	15.88691	11.19643	48.55952	89.4369	104.2619	93.08691	119.83214	111.39048	42.27976	107.56548	124.72024	73.13095	114.05833	66.53691	96.51548	64.53809	33.13452	89.65833	35.86786	75.8	59.8881	364.20238	265.47619	314.74762	146.47976	58.96548	114.37738	30	86.15	104.38571	42.18214	66.10357	27.76786	93.46191	12.23333	27.62976	83.80357	70.41309	40.775	242.325
Gene1682	222.8875	254.585	86.38125	102.75625	164.15625	181.4925	87.385	70.73625	16.5175	48.8125	226.2075	11.18375	129.035	263.44125	337.40125	194.63875	218.07625	131.59	380.125	138.93125	223.38125	61.94	49.92375	197.235	176.22625	128.4475	154.19	230.12125	204.93	311.84875	451.885	42.4225	58.39625	205.7275	113.73	77.4525	187.27125	44.11	125.61	217.875	246.22625	112.89875	193.29	47.05375	422.55375	107.22125	163.3125	156.6175	73.54	22.77625	146.9	278.5875	145.98125	130.57	102.72625	100.2475	207.555	153.10375	255.17375	183.04875	82.65625	123.88625
Gene1683	241.29875	133.67875	175.8075	244.76875	383.48875	284.28375	149.68875	86.3825	166.54	301.77875	256.27375	47.0375	49.39	177.08125	278.98	225.88375	17.1975	16.10125	179.46625	81.89875	41.42625	84.77875	131.0575	116.53625	282.965	103.94625	122.525	160.7925	275.05875	316.4025	290.10875	140.74125	141.90375	154.22875	121.9625	142.07125	255.90875	184.9325	178.75	20.98375	39.82	112.3825	250.62875	110.0525	170.2275	501.2825	132.4325	115.26375	58.45875	82.9425	269.5625	231.4625	11.15375	189.56625	166.73375	106.93375	83.31	14.2725	15.04375	143.5375	63.03875	337.23
Gene1684	112.75625	66.44062	78.39687	101.08437	131.34687	119.88438	11.1375	14.97188	51.33125	133.7125	160.8375	19.24687	129.4625	136.52813	254.08437	129.16562	88.9125	256.45625	152.20625	83.81562	64.2125	140.325	106.48438	79.95625	99.1	35.50937	56.90625	100.71563	232.5	186.15625	167.9375	97.80938	62.80313	125.43125	55.75625	104.31875	252.6875	78.79375	97.86875	69.57813	28.1125	71.27813	125.14687	150.89688	191.575	187.67188	203.71562	95.7	89.31562	69.08437	310.7875	249.39063	72.17188	154.875	97.02187	87.29375	128.86875	23.62187	105.2875	89.55	41.125	374.61875
Gene1685	114.5675	95.99875	101.50875	182.72125	155.38875	134.18125	34.60875	17.56875	17.66	127.5075	141.29	32.5725	70.03125	130.8125	54.87375	282.025	18.47	83.3125	47.1975	168.5975	31.4575	66.8325	38.72625	128.7225	142.77625	106.195	111.4275	189.46125	417.06625	336.2375	194.3225	82.2075	122.0275	167.48375	67.84875	50.41875	449.02125	35.7	70.20375	12.39	28.7525	117.78375	135.09875	96.28375	252.0925	78.995	315.43	99.325	76.92125	11.125	100.4025	81.51625	68.11875	53.17875	91.9875	54.33375	100.40125	44.2175	25.89	165.51625	66.65875	431.49625
Gene1686	143.50625	84.46	65.59875	161.535	85.24125	133.05125	102.93625	99.47375	50.97375	129.71375	103.995	11.11375	95.8325	393.73	339.10875	265.44	255.195	185.94375	258.25	78.88625	206.67	203.395	76.1975	20.1875	254.08125	63.33375	143.27625	247.655	107.2975	315.09375	142.2375	127.725	148.82625	119.82625	123.99125	286.96125	129.91	137.52375	89.07375	130.705	98.64125	61.98	190.37125	348.51375	414.53375	798.0825	389.19875	85.18625	98.25	25.63625	165.385	566.85	296.78375	96.235	151.245	181.1825	74.44375	42.31125	151.45125	97.945	44.31625	136.55625
Gene1687	102.69625	155.57375	13.75875	53.14	38.77875	67.21625	62.93625	77.9525	11.11125	23.315	93.235	15.08375	108.91375	116.5575	111.44125	91.53625	93.805	139.92375	81.03125	86.235	74.90625	80.8625	14.83625	135.87	65.06875	36.1175	48.62125	139.62875	83.0325	101.52625	115.39375	16.0875	25.44	111.12	58.5925	31.70875	62.91375	39.6325	32.92125	91.67375	75.93125	72.93	87.72125	48.09	237.33125	94.02375	115.62	50.18125	93.6725	31.71375	51.4925	111.35875	30.0375	26.27625	36.225	48.6675	86.16375	32.77875	107.52875	73.31	58.32	26.70125
Gene1688	94.53875	110.39875	11.06125	83.3225	46.5125	76.8725	81.43875	74.15	48.18625	86.77125	70.815	26.7925	24.2725	90.5225	226.40875	75.44	117.5475	124.92125	81.45375	58.4175	88.91	86.23875	26.40625	95.3975	96.94125	38.8225	48.7625	129.8675	134.01125	161.78375	70.48875	50.15625	55.09625	41.3525	70.575	40.04625	56.97125	19.4925	96.68625	93.695	36.60375	100.365	100.37	184.79375	132.30125	253.81	98.57625	46.27	92.1525	20.1875	92.15375	96.71375	87.56375	16.94875	31.40875	103.5725	40.5275	24.57125	91.625	115.02125	83.11375	175.575
Gene1689	91.92	75.67625	31.1975	61.53125	77.94375	84.2075	52.09375	16.24625	62.23875	47.4025	109.96125	11.0525	30.665	115.77875	125.55	80.7525	86.7	56.565	81.75375	108.80875	86.235	80.20625	19.395	43.01	80.255	62.66375	44.12375	79.3625	149.44625	136.01	117.8975	65.25	51.29125	73.0225	70.44875	43.62125	123.59125	28.535	87.48	98.22625	26.325	108.93875	46.28375	177.37875	174.88	199.93	103.10875	84.62	58.85875	40.7375	125.2	97.78	74.0075	42.7375	27.1525	60.0775	55.3175	51.89625	63.39375	113.3625	73.95	193.76
Gene1690	127.22125	40.70875	41.21625	55.74625	115.81875	78.3025	74.35875	35.26375	41.89875	67.13125	222.74625	27.87625	114.4825	199.05375	87.905	228.95125	104.61	99.7725	176.28625	55.67125	167.1475	98.12125	18.67	38.76875	128.7425	54.55375	89.755	150.5925	183.22125	188.3975	117.2725	74.25625	76.74875	97.89	65.35	55.65	158.795	93.04875	87.00625	79.425	29.39	69.67625	76.67625	133.7875	445.10125	136.48125	269.285	63.795	132.055	17.87875	41.50875	107.73375	82.62	17.55625	63.305	102.275	11.04875	22.56	63.8725	104.7375	36.09625	124.65375
Gene1691	133.72875	117.2475	37.09375	62.3925	108.5225	127.4275	113.81	11.01	55.6075	71.1775	62.40875	28.7725	34.64125	82.61625	191.66875	88.01375	72.63875	66.415	47.61375	75.85875	56.53875	50.87625	27.63875	88.50625	119.81	84.575	72.3125	123.60875	233.26125	146.24875	87.1875	98.77875	66.435	120.5875	55.77	60.01625	127.98	41.11125	138.6325	101.8925	39.32875	62.60375	102.6875	261.29625	98.22875	189.5225	110.98125	65.55375	58.015	23.6775	64.03	104.135	85.39625	58.84875	47.8575	51.7275	24.64625	39.45375	72.0775	118.3125	98.105	205.86375
Gene1692	82.9	63.99286	47.65238	126.40238	181.31071	80.43929	91.76071	32.71071	28.92143	73.02738	179.94881	32.86071	69.98452	103.99643	130.0869	115.65714	86.98571	93.97619	147.87143	91.79405	113.26667	77.85	62.04643	68.56786	62.82381	57.68095	66.50357	89.11786	161.16905	130.32024	127.04286	42.19524	62.31548	113.63095	48.87619	35.72143	131.00119	42.10595	117.49286	46.95	38.92262	118.22024	175.85357	123.2	210.85595	169.5619	121.77143	66.58214	89.39286	11.00119	31.64286	145.74643	77.35595	50.99048	71.73333	26.66071	66.82738	22.10238	44.18571	96.61786	81.50238	191.01429
Gene1693	71.56429	34.44405	35.38452	54.26429	111.3631	57.71071	20.79048	16.87738	13.66191	73.46905	102.77024	10.97857	71.76905	111.3119	139.03095	269.74048	36.05595	53.80833	86.3	75.50595	130.52024	72.26071	20.66071	53.525	102.88333	67.72381	79.325	169.7119	295.81905	168.48452	112.39048	101.44881	64.5619	125.97976	35.34762	63.82024	197.09762	51.70714	65.4	51.85595	18.10357	52.32024	54.75119	150.06548	280.02381	123.62976	202.81071	40.31309	85.15	12.7	41.03214	52.02857	29.44524	48.44762	62.98691	99.62143	25.04405	26.67262	37.77619	69.2369	38.44405	284.50357
Gene1694	141.23625	76.63875	49.0825	147.3825	156.20125	206.7675	60.0575	32.61	77.10125	144.885	136.22875	10.955	59.32625	225.075	239.53	169.36625	109.26375	101.505	79.0175	155.8625	183.62625	141.48625	36.315	52.10375	105.8075	79.84125	70.49875	143.84125	216.36375	214.83125	160.13625	115.24625	102.81375	136.12625	62.67	45.8825	207.6725	42.83375	82.08125	102.83	20.34875	126.9725	57.9375	161.79875	401.5025	276.21875	107.9675	120.53	108.09875	73.28375	165.49625	80.5925	64.975	91.00875	92.03375	96.2925	82.02875	76.945	88.02125	95.47625	70.22625	270.935
Gene1695	480.57875	36.205	23.16875	32.6425	12.31375	76.03875	29.14	17.67375	19.37875	144.915	57.2375	22.4	10.94375	353.9175	76.55	241.8425	213.65375	530.9	59.7975	58.34	38.285	19.7925	54.74625	20.11	285.0375	142.3925	163.655	638.655	555.66375	47.1	231.29375	150.5825	27.7225	179.37625	64.8	14.5475	29.425	81.55	46.4575	53.375	95.45375	62.105	11.0125	126.09	574.73625	697.16125	507.345	319.795	24.35375	30.22875	48.97875	1553.6738	150.81	176.1125	36.74375	74.9675	83.21875	164.8325	125.06125	52.41	57.50875	111.55
Gene1696	41.49625	21.28375	31.8975	46.71125	92.3275	51.2975	16.80625	11.7775	24.68625	31.5975	94.275	12.41125	71.27875	70.21	148.02375	195.27125	44.005	25.69125	60.275	56.44875	115.17375	58.42625	20.1925	17.7425	38.615	39.83125	47.68625	64.7325	157.22625	152.45375	73.495	73.85125	51.14375	68.36875	30.83625	41.34375	118.15375	55.41625	43.38875	58.055	12.6975	37.85375	31.4125	139.895	192.455	96.575	134.27375	28.72375	64.9025	10.9425	29.3675	35.915	23.87625	11.49375	49.2475	78.795	23.79375	25.68875	48.0125	48.30125	64.06875	120.43875
